area,station,amedas_url
青森県,休屋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=0177&year=&month=&day=&view=
青森県,朝日奈岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=0178&year=&month=&day=&view=
青森県,三戸,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=0179&year=&month=&day=&view=
青森県,今別,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1026&year=&month=&day=&view=
青森県,六ケ所,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1027&year=&month=&day=&view=
青森県,大間,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1041&year=&month=&day=&view=
青森県,大和山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1042&year=&month=&day=&view=
青森県,酸ケ湯,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1079&year=&month=&day=&view=
青森県,岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1108&year=&month=&day=&view=
青森県,長慶平,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1110&year=&month=&day=&view=
青森県,市浦,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1119&year=&month=&day=&view=
青森県,小田野沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1122&year=&month=&day=&view=
青森県,脇野沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1124&year=&month=&day=&view=
青森県,七戸,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1183&year=&month=&day=&view=
青森県,戸来,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1272&year=&month=&day=&view=
青森県,温川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1406&year=&month=&day=&view=
青森県,青森大谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1495&year=&month=&day=&view=
青森県,湯野川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=1559&year=&month=&day=&view=
青森県,秋田県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=32&block_no=&year=&month=&day=&view=
青森県,岩手県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=33&block_no=&year=&month=&day=&view=
青森県,渡島地方,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=23&block_no=&year=&month=&day=&view=
青森県,青森県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=31&block_no=00&year=&month=&day=&view=
秋田県,田代岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0180&year=&month=&day=&view=
秋田県,陣場,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0181&year=&month=&day=&view=
秋田県,杉沢山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0182&year=&month=&day=&view=
秋田県,能代,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0183&year=&month=&day=&view=
秋田県,鷹巣,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0184&year=&month=&day=&view=
秋田県,鹿角,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0185&year=&month=&day=&view=
秋田県,湯瀬,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0186&year=&month=&day=&view=
秋田県,森吉山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0187&year=&month=&day=&view=
秋田県,五城目,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0188&year=&month=&day=&view=
秋田県,男鹿本山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0189&year=&month=&day=&view=
秋田県,秋田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=47582&year=&month=&day=&view=
秋田県,太平山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0191&year=&month=&day=&view=
秋田県,岩見三内,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0192&year=&month=&day=&view=
秋田県,角館,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0193&year=&month=&day=&view=
秋田県,田沢湖,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0194&year=&month=&day=&view=
秋田県,大曲,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0195&year=&month=&day=&view=
秋田県,本荘,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0196&year=&month=&day=&view=
秋田県,保呂羽山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0197&year=&month=&day=&view=
秋田県,横手,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0198&year=&month=&day=&view=
秋田県,にかほ,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0199&year=&month=&day=&view=
秋田県,矢島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0200&year=&month=&day=&view=
秋田県,三森山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0201&year=&month=&day=&view=
秋田県,湯沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0202&year=&month=&day=&view=
秋田県,姥井戸山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0203&year=&month=&day=&view=
秋田県,湯の岱,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0204&year=&month=&day=&view=
秋田県,大館,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=0912&year=&month=&day=&view=
秋田県,大潟,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1035&year=&month=&day=&view=
秋田県,男鹿,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1036&year=&month=&day=&view=
秋田県,八森,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1043&year=&month=&day=&view=
秋田県,大正寺,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1050&year=&month=&day=&view=
秋田県,東成瀬,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1109&year=&month=&day=&view=
秋田県,比立内,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1115&year=&month=&day=&view=
秋田県,東由利,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1117&year=&month=&day=&view=
秋田県,阿仁合,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1131&year=&month=&day=&view=
秋田県,鎧畑,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1167&year=&month=&day=&view=
秋田県,藤里,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1273&year=&month=&day=&view=
秋田県,桧木内,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1278&year=&month=&day=&view=
秋田県,八幡平,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1289&year=&month=&day=&view=
秋田県,笹子,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1407&year=&month=&day=&view=
秋田県,藤原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1408&year=&month=&day=&view=
秋田県,男鹿真山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1422&year=&month=&day=&view=
秋田県,仁別,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1425&year=&month=&day=&view=
秋田県,脇神,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1463&year=&month=&day=&view=
秋田県,雄和,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1511&year=&month=&day=&view=
秋田県,青森県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=31&block_no=&year=&month=&day=&view=
秋田県,岩手県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=33&block_no=&year=&month=&day=&view=
秋田県,宮城県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=34&block_no=&year=&month=&day=&view=
秋田県,山形県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=35&block_no=&year=&month=&day=&view=
秋田県,秋田県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=00&year=&month=&day=&view=
秋田県,田沢湖高原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=32&block_no=1652&year=&month=&day=&view=
岩手県,種市,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0205&year=&month=&day=&view=
岩手県,軽米,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0206&year=&month=&day=&view=
岩手県,二戸,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0207&year=&month=&day=&view=
岩手県,折爪岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0208&year=&month=&day=&view=
岩手県,久慈,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0209&year=&month=&day=&view=
岩手県,西岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0210&year=&month=&day=&view=
岩手県,葛巻,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0211&year=&month=&day=&view=
岩手県,袖山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0212&year=&month=&day=&view=
岩手県,茶臼岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0213&year=&month=&day=&view=
岩手県,岩手松尾,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0214&year=&month=&day=&view=
岩手県,岩手山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0215&year=&month=&day=&view=
岩手県,岩洞,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0216&year=&month=&day=&view=
岩手県,大森山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0217&year=&month=&day=&view=
岩手県,岩泉,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0218&year=&month=&day=&view=
岩手県,駒ケ岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0219&year=&month=&day=&view=
岩手県,害鷹森,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0220&year=&month=&day=&view=
岩手県,雫石,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0221&year=&month=&day=&view=
岩手県,盛岡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=47584&year=&month=&day=&view=
岩手県,宮古,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=47585&year=&month=&day=&view=
岩手県,薬師岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0224&year=&month=&day=&view=
岩手県,黒森山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0225&year=&month=&day=&view=
岩手県,豊沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0226&year=&month=&day=&view=
岩手県,花巻,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0227&year=&month=&day=&view=
岩手県,大迫,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0228&year=&month=&day=&view=
岩手県,湯田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0229&year=&month=&day=&view=
岩手県,北上,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0230&year=&month=&day=&view=
岩手県,遠野,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0231&year=&month=&day=&view=
岩手県,五葉山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0232&year=&month=&day=&view=
岩手県,釜石,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0233&year=&month=&day=&view=
岩手県,岳山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0234&year=&month=&day=&view=
岩手県,若柳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0235&year=&month=&day=&view=
岩手県,江刺,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0236&year=&month=&day=&view=
岩手県,大船渡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=47512&year=&month=&day=&view=
岩手県,一関,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0238&year=&month=&day=&view=
岩手県,千厩,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0239&year=&month=&day=&view=
岩手県,室根山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=0240&year=&month=&day=&view=
岩手県,祭畤,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1028&year=&month=&day=&view=
岩手県,好摩,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1032&year=&month=&day=&view=
岩手県,山田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1033&year=&month=&day=&view=
岩手県,大野,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1037&year=&month=&day=&view=
岩手県,衣川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1045&year=&month=&day=&view=
岩手県,薮川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1078&year=&month=&day=&view=
岩手県,米里,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1113&year=&month=&day=&view=
岩手県,沢内,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1118&year=&month=&day=&view=
岩手県,荒屋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1120&year=&month=&day=&view=
岩手県,普代,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1123&year=&month=&day=&view=
岩手県,紫波,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1128&year=&month=&day=&view=
岩手県,葛根田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1168&year=&month=&day=&view=
岩手県,住田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1206&year=&month=&day=&view=
岩手県,小本,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1212&year=&month=&day=&view=
岩手県,奥中山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1215&year=&month=&day=&view=
岩手県,山形,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1219&year=&month=&day=&view=
岩手県,川井,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1224&year=&month=&day=&view=
岩手県,門馬,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1225&year=&month=&day=&view=
岩手県,下戸鎖,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1332&year=&month=&day=&view=
岩手県,区界,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1447&year=&month=&day=&view=
岩手県,大槌,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1508&year=&month=&day=&view=
岩手県,大東,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1557&year=&month=&day=&view=
岩手県,金ヶ崎,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1558&year=&month=&day=&view=
岩手県,滝沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1560&year=&month=&day=&view=
岩手県,附馬牛,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1563&year=&month=&day=&view=
岩手県,秋田県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=32&block_no=&year=&month=&day=&view=
岩手県,青森県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=31&block_no=&year=&month=&day=&view=
岩手県,山形県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=35&block_no=&year=&month=&day=&view=
岩手県,宮城県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=34&block_no=&year=&month=&day=&view=
岩手県,岩手県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=00&year=&month=&day=&view=
岩手県,厳美,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1598&year=&month=&day=&view=
岩手県,刈屋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1627&year=&month=&day=&view=
岩手県,新町,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1628&year=&month=&day=&view=
岩手県,陸前高田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1629&year=&month=&day=&view=
岩手県,一方井,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=33&block_no=1653&year=&month=&day=&view=
宮城県,栗駒山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0241&year=&month=&day=&view=
宮城県,気仙沼,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0242&year=&month=&day=&view=
宮城県,川渡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0243&year=&month=&day=&view=
宮城県,築館,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0244&year=&month=&day=&view=
宮城県,箕輪山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0245&year=&month=&day=&view=
宮城県,志津川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0246&year=&month=&day=&view=
宮城県,古川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0247&year=&month=&day=&view=
宮城県,大衡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0248&year=&month=&day=&view=
宮城県,鹿島台,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0249&year=&month=&day=&view=
宮城県,石巻,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=47592&year=&month=&day=&view=
宮城県,新川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0251&year=&month=&day=&view=
宮城県,鷹巣山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0252&year=&month=&day=&view=
宮城県,仙台,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=47590&year=&month=&day=&view=
宮城県,川崎,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0254&year=&month=&day=&view=
宮城県,不忘山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0255&year=&month=&day=&view=
宮城県,白石,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0256&year=&month=&day=&view=
宮城県,亘理,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0257&year=&month=&day=&view=
宮城県,雄勝,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=0985&year=&month=&day=&view=
宮城県,米山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1029&year=&month=&day=&view=
宮城県,塩釜,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1030&year=&month=&day=&view=
宮城県,駒ノ湯,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1126&year=&month=&day=&view=
宮城県,丸森,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1220&year=&month=&day=&view=
宮城県,花山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1267&year=&month=&day=&view=
宮城県,江ノ島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1290&year=&month=&day=&view=
宮城県,筆甫,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1298&year=&month=&day=&view=
宮城県,泉ケ岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1365&year=&month=&day=&view=
宮城県,名取,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1464&year=&month=&day=&view=
宮城県,鴬沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1526&year=&month=&day=&view=
宮城県,加美,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1561&year=&month=&day=&view=
宮城県,蔵王,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1564&year=&month=&day=&view=
宮城県,秋田県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=32&block_no=&year=&month=&day=&view=
宮城県,岩手県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=33&block_no=&year=&month=&day=&view=
宮城県,山形県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=35&block_no=&year=&month=&day=&view=
宮城県,福島県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=36&block_no=&year=&month=&day=&view=
宮城県,宮城県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=00&year=&month=&day=&view=
宮城県,栗駒深山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1597&year=&month=&day=&view=
宮城県,栗駒,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1600&year=&month=&day=&view=
宮城県,女川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1626&year=&month=&day=&view=
宮城県,桃生,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1630&year=&month=&day=&view=
宮城県,東松島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1631&year=&month=&day=&view=
宮城県,岩沼,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=34&block_no=1632&year=&month=&day=&view=
山形県,鳥海山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0258&year=&month=&day=&view=
山形県,酒田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=47587&year=&month=&day=&view=
山形県,差首鍋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0260&year=&month=&day=&view=
山形県,太平山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0261&year=&month=&day=&view=
山形県,金山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0262&year=&month=&day=&view=
山形県,鶴岡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0263&year=&month=&day=&view=
山形県,狩川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0264&year=&month=&day=&view=
山形県,新庄,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=47520&year=&month=&day=&view=
山形県,瀬見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0266&year=&month=&day=&view=
山形県,温海岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0267&year=&month=&day=&view=
山形県,櫛引,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0268&year=&month=&day=&view=
山形県,月山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0269&year=&month=&day=&view=
山形県,銀山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0270&year=&month=&day=&view=
山形県,楯岡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0271&year=&month=&day=&view=
山形県,左沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0272&year=&month=&day=&view=
山形県,山形,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=47588&year=&month=&day=&view=
山形県,葉山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0274&year=&month=&day=&view=
山形県,長井,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0275&year=&month=&day=&view=
山形県,蔵王山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0276&year=&month=&day=&view=
山形県,小国,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0277&year=&month=&day=&view=
山形県,高峰,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0278&year=&month=&day=&view=
山形県,米沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0279&year=&month=&day=&view=
山形県,西吾妻山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0280&year=&month=&day=&view=
山形県,向町,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=0910&year=&month=&day=&view=
山形県,上草津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1038&year=&month=&day=&view=
山形県,尾花沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1039&year=&month=&day=&view=
山形県,鼠ケ関,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1040&year=&month=&day=&view=
山形県,山毛欅潰山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1103&year=&month=&day=&view=
山形県,肘折,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1125&year=&month=&day=&view=
山形県,高畠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1132&year=&month=&day=&view=
山形県,落合,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1169&year=&month=&day=&view=
山形県,飛島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1291&year=&month=&day=&view=
山形県,大井沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1292&year=&month=&day=&view=
山形県,荒沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1357&year=&month=&day=&view=
山形県,中津川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1372&year=&month=&day=&view=
山形県,白鷹山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=35&block_no=1428&year=&month=&day=&view=
